Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COPPER,S&P500,DJI,JP225
2010-08-13,0.1,0.1,0.1,0.1,3.59,787.0,352.0,770.1023256,662288.0,0.0,0.003763796,417.0,72.17045564,,,,,1216.6,18.126,7132.75,1079.25,10303.15,9253.46
2010-08-14,0.1,0.1,0.1,0.1,4.4,564.0,352.0,493.8967972,555140.0,0.0,0.004919194,213.0,75.82948357,,,,,1216.6,18.126,7132.75,1079.25,10303.15,9253.46
2010-08-15,0.1,0.1,0.1,0.1,4.46,472.0,394.0,437.5024155,362252.0,0.0,0.004052204,179.0,118.7071508,,,,,1216.6,18.126,7132.75,1079.25,10303.15,9253.46
2010-08-16,0.1,0.1,0.1,0.1,10.73,760.0,512.0,1030.238095,605780.0,0.043885,0.003739739,444.0,147.6481081,,,,,1226.2,18.444,7224.5,1079.38,10302.01,9196.67
2010-08-17,0.1,0.1,0.1,0.1,13.19,486.0,512.0,682.5581395,352200.0,0.0,0.003281812,286.0,168.6766783,,,,,1228.3,18.612,7224.5,1092.54,10405.85,9161.68
2010-08-18,0.1,0.1,0.1,0.1,2.95,709.0,512.0,1969.676692,1047868.0,0.10608,0.003383573,371.0,99.46506739,,,,,1231.4,18.415,7224.5,1094.16,10415.54,9240.54
2010-08-19,0.1,0.1,0.1,0.1,0.74,471.0,512.0,625.0,337500.0,0.0,0.003434454,279.0,72.69,,,,,1235.4,18.344,7294.0,1075.63,10271.21,9362.68
2010-08-20,0.1,0.1,0.1,0.1,4.2,656.0,512.0,594.865285,459236.0,0.0,0.004909997,344.0,86.31732558,,,,,1228.8,18.008,7245.0,1071.69,10213.62,9179.38
2010-08-21,0.1,0.1,0.1,0.1,10.44,526.0,512.0,537.734104,372112.0,0.0,0.004401189,259.0,150.4281081,,,,,1228.8,18.008,7245.0,1071.69,10213.62,9179.38
2010-08-22,0.1,0.1,0.1,0.1,18.65,586.0,512.0,471.509434,399840.0,0.0,0.005393365,219.0,91.40726027,,,,,1228.8,18.008,7245.0,1071.69,10213.62,9179.38
2010-08-23,0.1,0.1,0.1,0.1,4.3,655.0,512.0,489.3286385,416908.0,0.0,0.005418805,232.0,77.48314655,,,,,1228.5,18.009,7244.5,1067.36,10174.41,9116.69
2010-08-24,0.1,0.1,0.1,0.1,6.71,638.0,512.0,838.2325581,720880.0,0.052,0.005469686,254.0,83.31952756,,,,,1233.4,18.395,7125.0,1051.87,10040.45,8995.14
2010-08-25,0.1,0.1,0.1,0.1,4.23,498.0,512.0,416.4166667,359784.0,0.0,0.005495126,211.0,74.88118483,,,,,1241.3,19.041,7089.5,1055.33,10060.06,8845.39
2010-08-26,0.1,0.1,0.1,0.1,3.87,650.0,519.0,562.9380952,472868.0,0.0,0.005420161,224.0,63.44147321,,,,,1237.7,18.991,7298.0,1047.22,9985.81,8906.48
2010-08-27,0.1,0.1,0.1,0.1,9.01,490.0,623.0,470.0584795,321520.0,0.0,0.005299073,182.0,157.281978,,,,,1237.9,19.047,7453.25,1064.59,10150.65,8991.06
2010-08-28,0.1,0.1,0.1,0.1,6.17,531.0,623.0,609.9529412,414768.0,7.106e-08,0.005268085,261.0,63.48969345,,,,,1237.9,19.047,7453.25,1064.59,10150.65,8991.06
2010-08-29,0.1,0.1,0.1,0.1,3.17,418.0,623.0,438.4876543,284140.0,0.01536,0.005020175,167.0,54.96437126,,,,,1237.9,19.047,7453.25,1064.59,10150.65,8991.06
2010-08-30,0.1,0.1,0.1,0.0,34.19,517.0,623.0,700.6845638,417608.0,0.0227395,0.004617321,261.0,51.22762452,,,,,1239.2,19.074,7453.25,1048.92,10009.73,9149.26
2010-08-31,0.1,0.1,0.1,0.1,14.89,733.0,623.0,939.0217391,691120.0,0.013200018,0.005701927,360.0,112.2200833,,,,,1250.3,19.418,7432.25,1049.33,10014.72,8824.06
2010-09-01,0.1,0.1,0.1,0.1,7.17,622.0,623.0,916.0063694,575252.0,0.0037215020601379,0.004865231,384.0,75.22117187,,,,,1248.1,19.379,7598.25,1080.29,10269.47,8927.02
2010-09-02,0.1,0.1,0.1,0.1,8.15,513.0,623.0,574.3525641,358396.0,0.0,0.004834242,218.0,156.939633,,,,,1253.4,19.658,7625.75,1090.1,10320.1,9062.84
2010-09-03,0.1,0.1,0.1,0.1,0.89,503.0,623.0,507.1707317,332704.0,0.0,0.005082152,239.0,124.9114644,,,,,1251.1,19.935,7635.5,1104.51,10447.93,9114.13
2010-09-04,0.1,0.1,0.1,0.1,3.3,468.0,623.0,421.2707182,305000.0,0.0,0.005608961,150.0,225.3327333,,,,,1251.1,19.935,7635.5,1104.51,10447.93,9114.13
2010-09-05,0.1,0.1,0.1,0.1,8.46,534.0,623.0,534.0121212,352448.0,0.0006165,0.005113141,211.0,632.0566351,,,,,1251.1,19.935,7635.5,1104.51,10447.93,9114.13
2010-09-06,0.1,0.1,0.1,0.1,0.91,518.0,623.0,511.0,322952.0,6.16e-09,0.00489622,184.0,411.2698913,,,,,1259.3,19.914,7695.5,1104.51,10447.93,9301.32
2010-09-07,0.1,0.1,0.1,0.1,3.46,408.0,623.0,470.3,300992.0,0.0,0.004958197,166.0,111.4007831,,,,,1258.9,19.9,7615.0,1091.84,10340.69,9226.0
2010-09-08,0.1,0.1,0.1,0.1,2.35,535.0,699.0,557.5515152,367984.0,1.22e-08,0.005735996,265.0,65.89486791,,,,,1257.5,19.995,7659.75,1098.87,10387.01,9024.6
2010-09-09,0.1,0.1,0.1,0.1,1.73,530.0,713.0,754.0296296,407176.0,0.0067226528970026,0.004784089,321.0,106.7758255,,,,,1250.9,19.839,7540.25,1104.18,10415.24,9098.39
2010-09-10,0.1,0.1,0.1,0.1,4.94,529.0,713.0,538.1920904,381040.0,6.1011524e-09,0.006272473,268.0,52.71716417,,,,,1246.5,19.83,7471.25,1109.55,10462.77,9239.17
2010-09-11,0.1,0.1,0.1,0.1,7.75,426.0,713.0,496.16875,317548.0,0.0,0.005670032,212.0,47.50537736,,,,,1246.5,19.83,7471.25,1109.55,10462.77,9239.17
2010-09-12,0.1,0.1,0.1,0.1,0.79,708.0,713.0,695.9830508,492756.0,0.009225,0.006272473,306.0,60.33294118,,,,,1246.5,19.83,7471.25,1109.55,10462.77,9239.17
2010-09-13,0.1,0.1,0.1,0.1,10.08,722.0,713.0,779.2748538,533024.0,6.218e-09,0.006059847,406.0,288.9453202,,,,,1247.1,20.137,7617.75,1121.9,10544.13,9321.82
2010-09-14,0.1,0.1,0.2,0.1,14.02,680.0,713.0,609.6995074,495076.0,0.0005953222048,0.007193853,344.0,88.55440349,,,,,1271.7,20.418,7617.75,1121.1,10526.49,9299.31
2010-09-15,0.1,0.1,0.1,0.1,3.65,666.0,713.0,772.0591716,521912.0,0.0,0.005988971,424.0,94.17438773,,,,,1268.7,20.557,7617.75,1125.07,10572.73,9516.56
2010-09-16,0.1,0.1,0.1,0.1,0.73,666.0,713.0,535.7305936,469300.0,0.0,0.007760856,300.0,114.2145667,,,,,1273.8,20.759,7697.25,1124.66,10594.83,9509.5
2010-09-17,0.1,0.1,0.1,0.1,7.26,1008.0,713.0,728.5432692,606148.0,0.0,0.007371041,212.0,355.8176887,,,,,1277.5,20.804,7718.75,1125.59,10607.85,9626.09
2010-09-18,0.1,0.1,0.1,0.1,7.09,573.0,713.0,460.9029536,436936.0,0.01098,0.008398735,231.0,189.011645,,,,,1277.5,20.804,7718.75,1125.59,10607.85,9626.09
2010-09-19,0.1,0.1,0.1,0.1,12.85,667.0,898.0,510.6985646,426944.0,0.0,0.009331995,227.0,226.9088969,,,,,1277.5,20.804,7718.75,1125.59,10607.85,9626.09
2010-09-20,0.1,0.1,0.1,0.1,14.31,711.0,918.0,709.8916256,576432.0,0.0,0.009262,414.0,99.92060386,,,,,1280.8,20.791,7711.5,1142.71,10753.62,9626.09
2010-09-21,0.1,0.1,0.1,0.1,5.74,1227.0,918.0,1543.866279,1062180.0,6.265e-09,0.007847606,992.0,28.14209677,,,,,1274.3,20.626,7676.0,1139.78,10761.03,9602.11
2010-09-22,0.1,0.1,0.1,0.1,11.56,1056.0,918.0,1275.764368,887932.0,0.0,0.007938857,832.0,53.56147837,,,,,1292.1,21.041,7844.0,1134.28,10739.31,9566.32
2010-09-23,0.1,0.1,0.1,0.1,15.51,1027.0,918.0,804.2948718,752820.0,0.0,0.010676394,576.0,220.9021528,,,,,1296.3,21.199,7887.5,1124.83,10662.42,9566.32
2010-09-24,0.1,0.1,0.1,0.1,0.68,808.0,918.0,609.1096491,555508.0,0.0,0.01040264,394.0,47.21576142,,,,,1298.1,21.385,7949.5,1148.67,10860.26,9471.67
2010-09-25,0.1,0.1,0.1,0.1,2.15,837.0,918.0,796.7246377,659688.0,0.0,0.009444502,493.0,60.54709939,,,,,1298.1,21.385,7949.5,1148.67,10860.26,9471.67
2010-09-26,0.1,0.1,0.1,0.1,12.06,634.0,918.0,589.4731707,483368.0,0.0,0.009353251,321.0,69.79716511,,,,,1298.1,21.385,7949.5,1148.67,10860.26,9471.67
2010-09-27,0.1,0.1,0.1,0.1,10.75,1251.0,918.0,932.1004367,853804.0,0.0012440088369374,0.010448266,529.0,65.53026465,,,,,1298.6,21.457,7911.0,1142.16,10812.04,9603.14
2010-09-28,0.1,0.1,0.1,0.1,7.09,1705.0,988.0,1228.132075,1041456.0,0.0891416127177089,0.010409886,438.0,183.5277284,,,,,1308.3,21.692,7951.0,1147.7,10858.14,9495.76
2010-09-29,0.1,0.1,0.1,0.1,23.48,1203.0,1319.0,2201.835366,1444404.0,0.0,0.010750437,1460.0,64.55971233,,,,,1310.3,21.952,8063.5,1144.73,10835.28,9559.38
2010-09-30,0.1,0.1,0.1,0.1,7.92,640.0,1319.0,754.2671233,440492.0,0.0,0.009570511,340.0,204.3005,,,,,1309.6,21.821,8010.0,1141.2,10788.05,9369.35
2010-10-01,0.1,0.1,0.1,0.1,1.72,852.0,1319.0,1119.707792,689740.0,0.0347050557568673,0.010094922,789.0,37.77002297,,,,,1317.8,22.06,8093.0,1146.24,10829.68,9404.23
2010-10-02,0.1,0.1,0.1,0.1,13.06,798.0,1319.0,1847.05,738820.0,0.000476963182,0.006555144,665.0,585.3281353,,,,,1317.8,22.06,8093.0,1146.24,10829.68,9404.23
2010-10-03,0.1,0.1,0.1,0.1,7.17,648.0,1319.0,880.6885246,429776.0,0.0004742450349722,0.007997276,388.0,129.9354639,,,,,1317.8,22.06,8093.0,1146.24,10829.68,9404.23
2010-10-04,0.1,0.1,0.1,0.1,34.0,852.0,1319.0,930.7712418,569632.0,6.06815321e-08,0.010029371,433.0,1291.819561,,,,,1316.8,22.036,8053.5,1137.03,10751.27,9381.06
2010-10-05,0.1,0.1,0.1,0.1,27.53,688.0,1319.0,983.5952381,495732.0,0.0,0.008259482,399.0,478.4005764,,,,,1340.3,22.737,8164.25,1160.75,10944.72,9518.76
2010-10-06,0.1,0.1,0.1,0.1,33.43,682.0,1319.0,702.1988304,480304.0,6.84629e-08,0.011209297,360.0,335.9075556,,,,,1347.7,23.043,8246.25,1159.97,10967.65,9691.43
2010-10-07,0.1,0.1,0.1,0.1,43.69,654.0,1319.0,673.7,431168.0,0.0,0.010488231,286.0,445.9371678,,,,,1335.0,22.584,8089.5,1158.06,10948.58,9684.81
2010-10-08,0.1,0.1,0.1,0.0,139.29,813.0,1319.0,863.512987,531924.0,0.0,0.010094922,331.0,462.8483988,,,,,1345.3,23.105,8306.0,1165.15,11006.48,9588.88
2010-10-09,0.1,0.1,0.1,0.1,187.85,753.0,1319.0,905.1582278,572060.0,0.0,0.010357128,395.0,469.9838228,,,,,1345.3,23.105,8306.0,1165.15,11006.48,9588.88
2010-10-10,0.1,0.1,0.1,0.1,50.68,631.0,1319.0,633.747191,451228.0,0.0,0.011668157,299.0,402.5791304,,,,,1345.3,23.105,8306.0,1165.15,11006.48,9588.88
2010-10-11,0.1,0.1,0.1,0.1,14.09,632.0,1319.0,661.1572327,420496.0,1.0355e-07,0.01042268,292.0,248.4474315,,,,,1354.4,23.349,8285.0,1165.32,11010.34,9588.88
2010-10-12,0.1,0.1,0.1,0.1,25.66,643.0,1365.0,693.8387097,430180.0,0.0,0.010517509,322.0,181.0245342,,,,,1346.7,23.147,8342.25,1169.77,11020.4,9388.64
2010-10-13,0.1,0.1,0.1,0.1,47.56,929.0,1378.0,884.625,622776.0,0.0367029561952074,0.012056379,310.0,377.2694194,,,,,1370.5,23.932,8354.25,1178.1,11096.08,9403.51
2010-10-14,0.1,0.1,0.1,0.1,37.22,626.0,1378.0,549.8536585,450880.0,0.0,0.014042941,262.0,667.6719466,,,,,1377.6,24.435,8388.0,1173.81,11094.57,9583.51
2010-10-15,0.1,0.1,0.1,0.1,24.64,582.0,1378.0,532.6497175,377116.0,0.0,0.012124881,249.0,588.4196386,,,,,1372.0,24.288,8381.5,1176.19,11062.78,9500.25
2010-10-16,0.1,0.1,0.1,0.1,6.29,933.0,1378.0,570.8527132,589120.0,0.0,0.017673555,297.0,671.2686869,,,,,1372.0,24.288,8381.5,1176.19,11062.78,9500.25
2010-10-17,0.1,0.1,0.1,0.1,18.22,751.0,1378.0,487.8851852,526916.0,0.0,0.018495581,297.0,361.3426263,,,,,1372.0,24.288,8381.5,1176.19,11062.78,9500.25
2010-10-18,0.1,0.1,0.1,0.1,25.67,947.0,1378.0,731.6987952,728772.0,0.002048,0.017057036,534.0,407.2904869,,,,,1372.1,24.413,8426.0,1184.71,11143.69,9498.49
2010-10-19,0.1,0.1,0.1,0.1,6.24,1411.0,1378.0,1166.769531,1194772.0,0.0,0.017536551,1138.0,234.3563269,,,,,1336.0,23.78,8426.0,1165.9,10978.62,9539.45
2010-10-20,0.1,0.1,0.1,0.1,31.86,1218.0,1378.0,895.2992424,945436.0,0.0,0.018084568,792.0,257.8779419,,,,,1344.2,23.864,8426.0,1178.17,11107.97,9381.6
2010-10-21,0.1,0.1,0.1,0.1,44.87,983.0,1983.0,949.1344086,706156.0,0.00083097805,0.01833704,568.0,329.7205986,,,,,1325.6,23.139,8298.5,1180.26,11146.57,9376.48
2010-10-22,0.1,0.1,0.1,0.1,34.6,958.0,2149.0,1247.597403,768520.0,0.0,0.016451582,715.0,174.7526294,,,,,1325.1,23.118,8326.0,1183.08,11132.56,9426.71
2010-10-23,0.1,0.1,0.1,0.1,4.42,838.0,2149.0,900.6,630420.0,0.0052278212156633,0.018694979,568.0,73.84860915,,,,,1325.1,23.118,8326.0,1183.08,11132.56,9426.71
2010-10-24,0.1,0.1,0.2,0.1,13.8,848.0,2149.0,784.5658537,643344.0,0.0,0.021899833,543.0,191.2606446,,,,,1325.1,23.118,8326.0,1183.08,11132.56,9426.71
2010-10-25,0.1,0.1,0.2,0.1,30.3,763.0,2149.0,665.5615764,540436.0,0.0,0.021686176,345.0,436.9310725,,,,,1338.9,23.544,8514.5,1185.62,11164.05,9401.16
2010-10-26,0.2,0.1,0.2,0.1,19.22,900.0,2149.0,665.1950207,641248.0,0.0,0.025745657,488.0,371.1124795,,,,,1338.6,23.83,8508.75,1185.64,11169.46,9377.38
2010-10-27,0.2,0.2,0.2,0.2,65.61,1075.0,2149.0,871.4178404,742448.0,0.0,0.022754461,594.0,340.8492761,,,,,1322.6,23.404,8296.0,1182.45,11126.28,9387.03
2010-10-28,0.2,0.2,0.2,0.2,21.53,1012.0,2149.0,745.5342466,653088.0,0.0,0.023395431,461.0,407.1694794,,,,,1342.5,23.896,8334.0,1183.78,11113.95,9366.03
2010-10-29,0.2,0.2,0.2,0.2,28.69,829.0,2149.0,712.4170404,635476.0,0.0,0.023822745,375.0,231.5259733,,,,,1357.6,24.585,8191.25,1183.26,11118.49,9202.45
2010-10-30,0.2,0.2,0.2,0.2,26.71,657.0,2205.0,474.4087302,478204.0,0.0,0.02762371,268.0,211.1503358,,,,,1357.6,24.585,8191.25,1183.26,11118.49,9202.45
2010-10-31,0.2,0.2,0.2,0.2,40.34,609.0,3092.0,566.8379888,405856.0,0.0,0.027510702,191.0,350.2938743,,,,,1357.6,24.585,8191.25,1183.26,11118.49,9202.45
2010-11-01,0.2,0.2,0.2,0.2,21.26,565.0,3092.0,579.2090395,410080.0,0.0,0.02720332,270.0,156.8646296,,,,,1350.6,24.573,8291.0,1184.38,11124.62,9154.72
2010-11-02,0.2,0.2,0.2,0.2,5.85,446.0,3092.0,423.4772727,298128.0,0.0,0.027049629,154.0,391.7515584,,,,,1356.9,24.857,8427.0,1193.57,11188.72,9159.98
2010-11-03,0.2,0.2,0.3,0.1,61.47,578.0,3092.0,521.4368421,396292.0,0.0,0.029201304,238.0,239.4116807,,,,,1337.6,24.457,8312.0,1197.96,11215.13,9159.98
2010-11-04,0.2,0.2,0.2,0.2,29.7,632.0,3092.0,547.9402985,440544.0,0.0,0.030891906,224.0,710.0785316,,,,,1383.1,26.066,8596.0,1221.06,11434.84,9358.78
2010-11-05,0.3,0.2,0.3,0.2,36.62,828.0,3092.0,698.2054795,611628.0,0.0,0.033658345,310.0,136.2629677,,,,,1397.7,26.774,8653.0,1225.85,11444.08,9625.99
2010-11-06,0.4,0.3,0.5,0.2,32.76,588.0,3092.0,508.1788991,443132.0,0.0,0.033504654,252.0,497.6977381,,,,,1397.7,26.774,8653.0,1225.85,11444.08,9625.99
2010-11-07,0.3,0.4,0.5,0.3,77.22,688.0,3092.0,529.06639,510020.0,0.0,0.037039549,291.0,304.0476289,,,,,1397.7,26.774,8653.0,1225.85,11444.08,9625.99
2010-11-08,0.2,0.3,0.4,0.2,118.2,1570.0,3092.0,844.0,928400.0,0.2018432419637641,0.042265045,354.0,1412.355198,,,,,1403.2,27.459,8663.0,1223.25,11406.84,9732.92
2010-11-09,0.2,0.2,0.3,0.2,47.98,651.0,3704.0,549.0737327,476596.0,0.0,0.039957694,282.0,184.8275532,,,,,1410.1,28.937,8862.5,1213.4,11346.75,9694.49
2010-11-10,0.2,0.2,0.2,0.1,30.39,655.0,4536.0,550.408867,446932.0,0.0,0.045777183,306.0,188.5380392,,,,,1399.3,26.891,8766.5,1218.71,11357.04,9830.52
2010-11-11,0.2,0.2,0.2,0.2,5.03,594.0,4536.0,505.7579909,443044.0,0.0,0.049385237,256.0,163.9023438,,,,,1403.3,27.435,8835.75,1213.54,11283.1,9861.46
2010-11-12,0.3,0.2,0.3,0.2,40.72,457.0,4536.0,468.2248521,316520.0,0.0,0.038110069,169.0,199.3094675,,,,,1365.5,25.966,8628.0,1199.21,11192.58,9724.81
2010-11-13,0.3,0.3,0.3,0.3,21.92,587.0,4536.0,447.6860987,399336.0,0.0,0.050287251,168.0,226.466131,,,,,1365.5,25.966,8628.0,1199.21,11192.58,9724.81
2010-11-14,0.3,0.3,0.3,0.3,16.84,945.0,4536.0,579.7421875,593656.0,0.0,0.057728862,247.0,151.2173684,,,,,1365.5,25.966,8628.0,1199.21,11192.58,9724.81
2010-11-15,0.3,0.3,0.3,0.3,8.51,4487.0,4536.0,9663.33,7730664.0,0.1288629867913502,0.045100673,9397.0,28.0774726,,,,,1368.5,26.117,8670.0,1197.75,11201.97,9827.51
2010-11-16,0.2,0.3,0.3,0.2,33.93,3228.0,4536.0,10038.03046,7909968.0,0.0,0.044424163,5178.0,19.47433179,,,,,1338.4,25.257,8670.0,1178.34,11023.5,9797.1
2010-11-17,0.2,0.2,0.3,0.2,32.87,674.0,4536.0,503.242915,497204.0,0.0,0.055699332,283.0,216.7165018,,,,,1336.9,25.535,8670.0,1178.59,11007.88,9811.66
2010-11-18,0.3,0.2,0.3,0.2,37.45,651.0,4963.0,1906.015564,1959384.0,0.0,0.06339941,279.0,227.8562046,,,,,1353.0,26.86,8449.0,1196.69,11181.23,10013.63
2010-11-19,0.3,0.3,0.3,0.3,2.16,635.0,6867.0,14332.15333,8599292.0,0.027829,0.051203308,281.0,189.2375801,,,,,1352.3,27.204,8431.0,1199.73,11203.55,10022.39
2010-11-20,0.3,0.3,0.3,0.3,14.65,783.0,6867.0,18303.46552,8492808.0,0.2943366035300995,0.039597224,703.0,223.0152632,,,,,1352.3,27.204,8431.0,1199.73,11203.55,10022.39
2010-11-21,0.3,0.3,0.3,0.3,0.77,768.0,6867.0,16379.77143,9172672.0,0.271215,0.047789754,498.0,253.2477108,,,,,1352.3,27.204,8431.0,1199.73,11203.55,10022.39
2010-11-22,0.3,0.3,0.3,0.3,28.21,651.0,6867.0,656.3374233,427932.0,0.1653,0.055640927,315.0,115.5491429,,,,,1357.8,27.486,8317.5,1197.84,11178.58,10115.19
2010-11-23,0.3,0.3,0.3,0.3,4.86,627.0,6867.0,701.5428571,392864.0,0.1499635,0.047789754,296.0,127.0416892,,,,,1377.6,27.597,8170.0,1180.73,11036.37,10115.19
2010-11-24,0.3,0.3,0.3,0.3,2.52,960.0,6867.0,5826.988701,4125508.0,0.0339486883693746,0.060419903,4044.0,9.292957468,,,,,1373.0,27.554,8286.0,1198.35,11187.28,10030.11
2010-11-25,0.3,0.3,0.3,0.3,1.68,927.0,6867.0,9248.016575,6695564.0,0.0,0.061785324,4962.0,10.46315599,,,,,1364.3,26.772,8388.0,1198.35,11187.28,10079.76
2010-11-26,0.3,0.3,0.3,0.3,33.53,1177.0,6867.0,1864.489691,1446844.0,0.105228,0.066222944,1613.0,54.76738376,,,,,1363.4,26.724,8287.0,1189.4,11092.0,10039.56
2010-11-27,0.3,0.3,0.3,0.3,1.83,828.0,6867.0,743.6388889,535420.0,0.00566,0.061443969,444.0,52.93288288,,,,,1363.4,26.724,8287.0,1189.4,11092.0,10039.56
2010-11-28,0.3,0.3,0.3,0.3,20.8,707.0,6867.0,716.7034884,493092.0,0.0,0.058713126,502.0,48.47179283,,,,,1363.4,26.724,8287.0,1189.4,11092.0,10039.56
2010-11-29,0.2,0.3,0.3,0.2,35.06,905.0,6867.0,692.6315789,579040.0,0.0069167836937463,0.071343275,395.0,88.95220253,,,,,1367.5,27.193,8266.0,1187.76,11052.49,10125.99
2010-11-30,0.2,0.2,0.2,0.2,21.48,817.0,7197.0,660.9851485,534076.0,0.002082,0.072265551,433.0,150.5081524,,,,,1386.1,28.199,8416.0,1180.55,11006.02,9937.04
2010-12-01,0.2,0.2,0.2,0.2,8.16,1127.0,8078.0,878.3085106,660488.0,0.0091,0.075495022,554.0,100.5887545,,,,,1388.3,28.403,8647.0,1206.07,11255.78,9988.05
2010-12-02,0.3,0.2,0.3,0.2,20.31,770.0,8078.0,667.0319149,501608.0,0.0153,0.075495022,430.0,136.2511395,,,,,1389.3,28.562,8774.0,1221.53,11362.41,10168.52
2010-12-03,0.3,0.3,0.3,0.2,2.57,887.0,8078.0,701.2010582,530108.0,0.0025106008357685,0.075896591,320.0,88.2780625,,,,,1406.2,29.258,8768.0,1224.71,11382.09,10178.32
2010-12-04,0.2,0.3,0.3,0.2,28.56,731.0,8078.0,575.3056769,526980.0,0.0022359960873132,0.091959362,313.0,209.4208021,,,,,1406.2,29.258,8768.0,1224.71,11382.09,10178.32
2010-12-05,0.2,0.2,0.2,0.2,5.74,685.0,8078.0,480.9497908,459788.0,0.0081140007013442,0.095975054,317.0,60.95429022,,,,,1406.2,29.258,8768.0,1224.71,11382.09,10178.32
2010-12-06,0.2,0.2,0.2,0.2,4.32,742.0,8078.0,507.7219917,489444.0,0.00921817452,0.096778193,377.0,248.2199495,,,,,1416.1,29.721,8816.5,1223.12,11362.19,10167.23
2010-12-07,0.2,0.2,0.2,0.2,24.59,1138.0,8078.0,747.9414226,715032.0,0.0168404335150927,0.095975054,541.0,159.8833867,,,,,1409.0,29.763,8911.0,1223.75,11359.16,10141.1
2010-12-08,0.2,0.2,0.2,0.2,3.43,903.0,8078.0,621.7016807,591860.0,0.009552,0.095573485,481.0,61.78506296,,,,,1383.2,28.239,9048.0,1228.28,11372.48,10232.33
2010-12-09,0.2,0.2,0.2,0.2,21.34,857.0,8322.0,663.7040359,592024.0,0.0074542124260311,0.092247198,449.0,111.6536526,,,,,1392.8,28.804,8987.5,1233.0,11370.06,10285.88
2010-12-10,0.2,0.2,0.2,0.2,1.68,644.0,12252.0,774.414966,455356.0,0.01428,0.089530381,389.0,99.09087404,,,,,1384.9,28.592,9033.0,1240.4,11410.32,10211.95
2010-12-11,0.2,0.2,0.2,0.2,5.79,1052.0,12252.0,891.8914286,624324.0,0.02673253944,0.106583787,642.0,93.86274109,,,,,1384.9,28.592,9033.0,1240.4,11410.32,10211.95
2010-12-12,0.2,0.2,0.2,0.2,1.96,1220.0,12252.0,1075.883041,735904.0,0.0326645569202592,0.104147586,873.0,56.1728498,,,,,1384.9,28.592,9033.0,1240.4,11410.32,10211.95
2010-12-13,0.2,0.2,0.2,0.2,6.42,1685.0,12252.0,1761.397163,993428.0,0.0708936779580296,0.08587608,909.0,210.2620003,,,,,1398.0,29.613,9295.0,1240.46,11428.56,10293.89
2010-12-14,0.2,0.2,0.2,0.2,10.39,1103.0,12252.0,1016.596491,695352.0,0.0120689110791,0.104147586,779.0,134.6373846,,,,,1404.3,29.779,9295.0,1241.59,11476.54,10316.77
2010-12-15,0.2,0.2,0.2,0.2,3.69,1081.0,12252.0,909.6581633,713172.0,0.0161833248,0.119373841,713.0,156.8634887,,,,,1386.2,29.244,9295.0,1235.23,11457.47,10309.78
2010-12-16,0.3,0.2,0.3,0.2,14.36,954.0,12252.0,892.1156069,617344.0,0.0258882222216,0.105365687,595.0,141.9089244,,,,,1371.0,28.773,9021.5,1242.87,11499.25,10311.29
2010-12-17,0.2,0.3,0.2,0.2,0.53,795.0,12252.0,979.3915663,650316.0,0.0568865161918493,0.101102335,475.0,130.9166458,,,,,1379.2,29.125,9104.0,1243.91,11491.91,10303.83
2010-12-18,0.2,0.2,0.2,0.2,0.17,879.0,12252.0,887.7142857,571688.0,0.01603508924,0.098057084,618.0,139.465421,,,,,1379.2,29.125,9104.0,1243.91,11491.91,10303.83
2010-12-19,0.2,0.2,0.2,0.2,2.0,1089.0,12252.0,1038.5,764336.0,0.027766410119,0.112065239,615.0,157.8986525,,,,,1379.2,29.125,9104.0,1243.91,11491.91,10303.83
2010-12-20,0.3,0.2,0.3,0.2,10.68,1460.0,12252.0,1680.220126,1068620.0,0.01788717639,0.096838984,1411.0,60.56659108,,,,,1386.1,29.348,9235.0,1247.08,11478.13,10216.41
2010-12-21,0.2,0.3,0.3,0.2,9.23,1083.0,12673.0,927.9438776,727508.0,0.0362154003506721,0.123479413,762.0,131.9943827,,,,,1388.8,29.389,9401.0,1254.6,11533.16,10370.53
2010-12-22,0.3,0.2,0.3,0.2,3.8,1237.0,14484.0,1262.433121,792808.0,0.03435763,0.113041824,913.0,93.55394533,,,,,1387.4,29.38,9393.0,1258.84,11559.49,10346.48
2010-12-23,0.3,0.3,0.3,0.2,8.65,1002.0,14484.0,1094.062069,634556.0,0.0149982076797194,0.104401684,648.0,91.47598765,,,,,1380.5,29.323,9341.0,1256.77,11573.49,10346.48
2010-12-24,0.2,0.3,0.3,0.2,5.03,845.0,14484.0,1001.797297,593064.0,0.01941673344,0.106561719,688.0,93.71770231,,,,,1380.5,29.323,9388.0,1256.77,11573.49,10279.19
2010-12-25,0.2,0.2,0.3,0.2,0.7,1076.0,14484.0,1002.607143,673752.0,0.016850886948,0.120961952,874.0,123.8029405,,,,,1380.5,29.323,9388.0,1256.77,11573.49,10279.19
2010-12-26,0.3,0.2,0.3,0.2,16.59,1032.0,14484.0,1142.951724,662912.0,0.0253423530190169,0.104401684,800.0,86.3220002,,,,,1380.5,29.323,9388.0,1256.77,11573.49,10279.19
