Date,BTC_close,BTC_open,BTC_high,BTC_low,BTC_volume,Active_Addr_Cnt,Difficulty,Mean_Block_Size(in_bytes),Sum_Block_Weight,Total_Fees(USD),Mean_Hashrate,Xfer_Cnt,Mean_Tx_size(native_units),ETH,LTC,DOGE,XRP,GOLD,SILVER,COOPER,S&P500,DJI,JP225
23/09/2020,10237.3,10531.5,10535.4,10146.6,74.95,1013565,1.93147E+13,1288919.796,567261553,987625.5211380282,136339422.4,917986,0.76208349,319.95,42.95,0.002549,0.22145,1868.4,23.105,6604.5,3236.92,26763.13,23346.49
22/09/2020,10531.5,10419.4,10570.7,10361.7,63.52,968239,1.93147E+13,1284512.845,511349833,784686.7000322203,123857644.3,818072,0.77965977,344.03,44.478,0.002643,0.23295,1907.6,24.523,6780,3315.57,27288.18,
21/09/2020,10416.8,10919.9,10987.2,10328.5,109.85,946997,1.93147E+13,1205412.559,521014029,651495.211931687,139219832.8,797929,0.66831789,341.3,43.147,0.002606,0.23083,1910.6,24.387,6691.5,3281.06,27147.7,
20/09/2020,10921.5,11081.6,11081.6,10772.7,53.39,820833,1.92176E+13,1110526.577,474804026,369072.5297394151,135654384.6,680167,0.46527402,371.12,47.076,0.002774,0.24641,,,,,,
19/09/2020,11081.8,10933,11177.1,10890.7,51.63,892685,1.7346E+13,1234878.242,550414440,508932.3257722371,128478860,768684,0.46206551,385.25,48.492,0.002792,0.25111,,,,,,
18/09/2020,10933,10941.3,11029.7,10818.7,63.48,974291,1.7346E+13,1161214.588,575759530,767896.3806674958,142275247.6,862015,0.6484535,384.2,48.557,0.002787,0.25061,1962.1,27.129,6812.5,3319.47,27657.42,23360.3
17/09/2020,10941.3,10950.1,11039.3,10755.2,77.22,1101957,1.7346E+13,1260437.466,659676517,775631.4865232134,153484812.6,918417,0.58959347,388.97,48.858,0.002807,0.25209,1949.9,27.1,6780.5,3357.01,27901.98,23319.37
16/09/2020,10949.5,10785.2,11093.3,10669.2,94.94,1064243,1.7346E+13,1309966.206,615194275,836640.1418227283,133652505.3,909889,0.61392173,364.88,47.73,0.002793,0.24674,1970.5,27.476,6777,3385.49,28032.38,23475.53
15/09/2020,10785.3,10675.2,10931.8,10627.8,91.70,976024,1.7346E+13,1179962.917,582503936,840012.9290704164,134514779.6,896314,0.66667966,364.01,48.316,0.002829,0.24331,1966.2,27.464,6761.5,3401.2,27995.6,23454.89
14/09/2020,10675.3,10332.7,10744.3,10264.5,96.64,1016193,1.7346E+13,1152905.597,612874870,812045.3640994175,151760264.1,903415,0.6149232,376.7,49.081,0.00279,0.2457,1963.7,27.355,6796,3383.54,27993.33,23559.3
13/09/2020,10326,10441.7,10579.6,10219.4,66.12,803998,1.7346E+13,953456.3272,463625828,511382.639878603,139688424.9,681981,0.51921628,365.71,48.156,0.002783,0.24206,,,,,,
12/09/2020,10441.9,10390.2,10476.8,10275.9,48.49,890683,1.7346E+13,1048591.582,540825020,603185.8387659127,146586618.7,767641,0.46827783,387.98,50.828,0.002815,0.24748,,,,,,
11/09/2020,10390.2,10339.8,10398.8,10212.6,62.28,951505,1.7346E+13,1323690.804,551333682,950636.0785381682,118993843.5,826241,0.68326153,373.72,48.927,0.002796,0.24257,1947.9,26.857,6739,3340.97,27665.64,23406.49
10/09/2020,10339.7,10224.3,10480.3,10219.2,88.01,1103924,1.7346E+13,1335898.981,627219187,1143117.1577410991,136239328,920630,0.58015762,367.92,48.669,0.002805,0.24312,1964.3,27.291,6668.5,3339.19,27534.58,23235.47
09/09/2020,10224.6,10126.8,10343.3,9984.6,71.37,968245,1.7346E+13,1193820.698,546054491,951067.7367485326,128478860,868761,0.62506753,351.1,47.834,0.002781,0.23904,1954.9,27.083,6734,3398.96,27940.47,23032.54
08/09/2020,10126.6,10376.9,10434.4,9877.1,113.90,974053,1.7346E+13,1256437.768,581016652,828756.688953968,133652505.3,854082,0.6263303,337.46,47.458,0.002746,0.2365,1939.5,,6668,3331.84,27500.89,23274.13
07/09/2020,10376.9,10296.4,10400.9,9887,12.40,1086059,1.74393E+13,1270650.777,660283822,1013314.9128077822,151709442.1,840212,0.68178812,352.06,48.839,0.002815,0.24207,1943.2,26.991,6789,,,23089.95
06/09/2020,10296.4,10092.2,10337.7,10004.7,12.12,988383,1.7558E+13,1427240.493,599273141,702104.7246068447,130921885.2,681624,0.50412115,353.49,47.914,0.002783,0.23984,,,,,,
05/09/2020,10092.2,10472.3,10558.7,9897.8,14.72,984198,1.7558E+13,1275486.759,559278362,1194764.202043694,123066572.1,855532,0.55478774,334.91,47.812,0.00276,0.23736,,,,,,
04/09/2020,10472.5,10168.7,10614.2,9960.3,12.50,1004854,1.7558E+13,1299565.881,531323381,1627552.2519450325,117829696.7,837818,0.97162379,385.94,50.353,0.002877,0.25404,1934.3,26.712,6710,3426.96,28133.31,23205.43
03/09/2020,10168.8,11413.2,11442.7,10009.5,9.65,983249,1.7558E+13,1296170.333,515333950,1395705.5877617563,112592821.3,848291,0.85858343,381.97,47.444,0.002777,0.2443,1937.8,26.875,6563.5,3455.06,28292.73,23465.53
02/09/2020,11413.3,11914.4,11947.5,11244.9,20.26,1029017,1.7558E+13,1295952.236,575214043,1479767.4279188013,125685009.8,876574,0.78393575,439.08,58.087,0.003118,0.27602,1944.7,27.395,6697,3580.84,29100.5,23247.15
01/09/2020,11914.9,11644.2,12045.9,11544.6,580.69,1074307,1.7558E+13,1274464.474,615185990,1482768.2098839122,134413135.5,968040,0.64436162,475.8,62.73,0.003242,0.29542,1978.9,28.645,6687.5,3526.65,28645.66,23138.07
31/08/2020,11644.2,11701.1,11760.2,11563.8,496.14,935410,1.7558E+13,1173472.613,547373330,1106756.23405091,130921885.2,817705,0.82828963,433.9,60.957,0.00321,0.28117,1978.6,28.594,,3500.31,28430.05,23139.76
30/08/2020,11702,11468.1,11704.2,11462.6,409.36,821271,1.7558E+13,1300640.331,504801701,747182.0416838928,110847196.1,685976,0.57497841,428.86,62.87,0.003298,0.28303,,,,,,
29/08/2020,11468.1,11527.8,11576.8,11433.5,389.85,972062,1.7558E+13,1332099.479,575252248,739847.3577083944,127430634.9,762061,0.50595951,398.8,56.952,0.003276,0.27384,,,,,,
28/08/2020,11527.4,11327.5,11539,11281.9,464.94,1080096,1.7558E+13,1302079.89,647176988,1185702.88443205,142268448.6,897279,0.66412197,395.11,57.412,0.003263,0.27168,1974.9,27.79,6667,3508.01,28653.87,22882.65
27/08/2020,11327.4,11462.3,11580.3,11135.3,560.59,947577,1.7558E+13,1271638.953,511388793,1376032.1197868148,112592821.3,864127,0.68290317,383.11,56.076,0.003205,0.26455,1932.6,27.025,6621,3484.55,28492.27,23208.86
26/08/2020,11462.3,11324.9,11533.6,11254.6,513.06,1030264,1.7558E+13,1300512.31,563328365,1243104.697429696,123939384.6,860124,0.6611587,385.96,58.087,0.003293,0.27647,1952.5,27.449,6594,3478.73,28331.92,23290.86
25/08/2020,11324.8,11752.9,11766.9,11131,594.07,951716,1.7558E+13,1318616.188,507353530,1047930.5471573024,111720008.7,818373,0.70781246,383.2,58.349,0.00328,0.27641,1923.1,26.273,6529,3443.62,28248.44,23296.77
24/08/2020,11753.5,11641.6,11824.6,11587.1,429.13,944242,1.73614E+13,1170029.906,540884407,935577.0129148529,128593100.9,851066,0.60924143,407.7,62.092,0.003409,0.28857,1939.2,26.607,6516,3431.28,28308.46,22985.51
23/08/2020,11641.6,11661.1,11705.4,11520.8,377.33,906460,1.69478E+13,1241511.586,587897198,687192.6892732894,132269332.3,717866,0.41144465,390.5,60.537,0.003397,0.28477,,,,,,
22/08/2020,11661.3,11529.2,11677,11382.1,433.98,950674,1.69478E+13,1320774.176,543324699,1037715.3060040694,114577256,791611,0.46890254,395.56,60.228,0.003437,0.28611,,,,,,
21/08/2020,11529.2,11856.9,11877.4,11495.6,506.38,1095556,1.69478E+13,1348555.639,615252866,1593533.297467438,130584372.7,835368,0.6239108,387.99,59.152,0.003376,0.27921,1947,26.732,6490,3397.16,27930.33,22920.3
20/08/2020,11856.9,11751,11881,11672.7,430.93,994559,1.69478E+13,1264539.966,575253363,1530692.5298239037,123002054.3,861635,0.65497599,416.05,62.783,0.003441,0.29217,1946.5,27.147,6601.5,3385.51,27739.73,22880.62
19/08/2020,11750.2,11944.4,12013.2,11602.6,550.26,988648,1.69478E+13,1296448.101,547242710,1752084.096865355,116262215.7,897226,0.71147808,407.44,62.105,0.003417,0.28979,1970.3,27.34,6685,3374.85,27692.88,23110.61
18/08/2020,11947.6,12283,12381.4,11842,606.79,1008612,1.69478E+13,1244693.543,555348659,1884820.1712966005,117947175.3,896769,0.78379783,422.16,65.45,0.003477,0.30255,2013.1,28.075,6567.5,3389.78,27778.07,23051.08
17/08/2020,12282.6,11898.8,12444.1,11764,628.41,878796,1.69478E+13,1265440.24,482311730,1039042.9711176682,105309978,775898,0.91537893,430.56,67.198,0.003589,0.31513,1998.7,27.667,6446,3381.99,27844.91,23096.75
16/08/2020,11899,11845.5,11922.5,11688.9,410.81,892624,1.69478E+13,1142048.303,517016549,738827.019615116,128056933.2,743139,0.63839995,433.63,63.88,0.003535,0.30447,,,,,,
15/08/2020,11845.3,11751.1,11964,11711.5,499.10,973628,1.69478E+13,1238247.25,594704718,781249.7192365109,131426852.5,811877,0.5894554,432.18,59.868,0.003535,0.29886,,,,,,
14/08/2020,11750.8,11771.1,11835.5,11651.5,435.44,1086754,1.69478E+13,1262152.317,646036054,1235970.7420608914,140694130.5,936696,0.76819071,438.03,56.679,0.00357,0.30006,1949.8,26.089,6366.5,3372.85,27931.02,23289.36
13/08/2020,11770.9,11557.2,11772.9,11298.4,545.67,952528,1.69478E+13,1205586.299,550064924,1308130.3843481194,123844534.1,868369,0.72315388,424.31,57.133,0.003483,0.29435,1970.4,27.718,6256,3373.43,27896.72,23249.61
12/08/2020,11557.2,11390.4,11605.4,11190.6,549.59,1049344,1.69478E+13,1304683.618,627230066,1434068.595431624,132269332.3,893762,0.74399438,387.12,54.516,0.003462,0.28231,1949,25.979,6432.5,3380.35,27976.84,22843.96
11/08/2020,11390.4,11889.2,11931.8,11146.7,615.90,1086328,1.69478E+13,1282781.026,603233310,1725541.3336078895,129741892.8,914387,0.69226861,379.01,54.102,0.003391,0.28293,1946.3,26.049,6386,3333.69,27686.91,22750.24
10/08/2020,11889.2,11681.1,12041.1,11546.9,564.11,967780,1.68754E+13,1247689.876,529981331,1590960.91715522,114926419.5,816913,0.75529085,395.53,58.281,0.003495,0.29464,2039.7,29.261,6396.5,3360.47,27791.44,
09/08/2020,11681.2,11764.4,11792.8,11527.5,303.00,911571,1.68476E+13,1249304.577,573363570,753619.4058827481,130649505.5,715059,0.5429646,390.23,56.949,0.003468,0.28795,,,,,,
08/08/2020,11764.3,11591.6,11805.5,11533.5,317.06,951540,1.68476E+13,1334226.014,567213212,914417.4451211933,118924549.9,751256,0.53711817,396.76,58.446,0.003514,0.29525,,,,,,
07/08/2020,11592,11757.1,11901.8,11352.4,517.00,1049182,1.68476E+13,1299866.717,599238977,1581085.4226426075,127299518.2,869514,0.74483652,379.57,57.186,0.003531,0.29444,2028,27.54,6308,3351.28,27433.48,22329.94
06/08/2020,11757.1,11735,11898.4,11563,554.85,1120216,1.68476E+13,1274000.551,619286840,2257280.0735187405,130649505.5,924515,0.76895738,394.83,59.044,0.003559,0.30316,2069.4,28.4,6478.5,3349.16,27386.98,22418.15
05/08/2020,11735.1,11184.8,11771.5,11114.5,570.83,957619,1.68476E+13,1268187.55,515377805,1629007.4629052852,108037091.1,784319,0.65414356,400.79,58.864,0.003501,0.30249,2049.3,26.89,6494.5,3327.77,27201.52,22514.85
04/08/2020,11184.7,11223.8,11407.8,11043,485.79,1003351,1.68476E+13,1308295.407,579241479,1271786.6601980897,121437040.4,876195,0.64740608,389.62,57.601,0.003549,0.30129,2021,26.028,6453,3306.51,26828.47,22573.66
03/08/2020,11224.4,11066.9,11461.1,10981.6,470.24,1080975,1.68476E+13,1328171.037,635249148,1462225.131022965,135674486.5,864566,0.78963824,385.8,58.485,0.003372,0.31005,1986.3,24.417,6490,3294.61,26664.4,22195.38
02/08/2020,11066.8,11802.6,12061.1,10730.7,647.95,950873,1.68476E+13,1355272.014,563264183,1186625.8932754314,118087053.1,758682,0.55449892,372.08,56.76,0.003333,0.28787,,,,,,
01/08/2020,11803.1,11333.2,11847.7,11226.1,611.47,954055,1.68476E+13,1285942.518,535304539,1458101.8583463482,114737065.8,767003,0.60256615,387.14,61.637,0.003713,0.291,,,,,,
31/07/2020,11333.4,11096.5,11434.8,10964.6,530.95,1062923,1.68476E+13,1302789.542,603261131,1941965.3939893374,128137015,907870,0.68065303,346.51,58.156,0.003224,0.25947,1985.9,24.216,6413,3271.12,26428.32,21710
30/07/2020,11096.2,11105.8,11164.4,10861.6,501.14,968423,1.68476E+13,1287007.963,531320383,2001441.1049378584,113062072.1,846718,0.76204453,334.87,56.737,0.003227,0.24417,1966.8,23.362,6430.5,3246.22,26313.65,22339.23
29/07/2020,11105.9,10908.4,11336.5,10771.8,576.83,1039672,1.68476E+13,1279768.865,587284866,1947460.6377326818,123949530.9,885885,0.68966588,317.82,55.166,0.003171,0.24319,1953.4,24.321,6474,3258.44,26539.57,22397.11
28/07/2020,10908.5,10961.1,11046.1,10873.6,658.37,1059084,1.68476E+13,1284542.924,575270260,2068233.3125357023,121437040.4,901937,0.80825804,316.96,55.756,0.003184,0.23041,1944.6,24.3,6477,3218.44,26379.28,22657.38
27/07/2020,11022.8,9932.7,11367,9894.6,908.99,1022491,1.72924E+13,1283174.107,591241091,1374164.0312097326,128082098.1,834328,0.91785739,321.8,53.258,0.003167,0.22433,1931,24.501,6420.5,3239.41,26584.77,22715.85
26/07/2020,9932.5,9690,10086.6,9645.9,415.07,999311,1.73459E+13,1349479.829,623165908,756952.0949084142,136238943.7,746960,0.53862636,311.13,48.073,0.003237,0.21526,,,,,,
25/07/2020,9704.1,9546.7,9729.3,9536.2,306.29,972156,1.73459E+13,1366096.035,559366641,858917.214385171,122442595,753048,0.52682876,305.32,49.153,0.003252,0.21463,,,,,,
24/07/2020,9546.4,9599.2,9626.2,9480.5,359.16,1083981,1.73459E+13,1314932.379,643237571,1180149.0307215666,138825759.1,926658,0.57852065,279.33,44.1,0.003215,0.20401,1897.5,22.85,6415,3215.63,26469.89,
23/07/2020,9599.6,9513.6,9646.5,9451.1,425.66,977856,1.73459E+13,1291887.757,543267007,1294786.0701583773,117268964.2,850319,0.68715322,275.34,44.939,0.003298,0.20851,1890,22.988,6544.5,3235.66,26652.33,
22/07/2020,9513.7,9387.4,9523.1,9296,386.00,1017627,1.73459E+13,1260827.708,571307064,1354395.1138890372,124167138.5,918390,0.67197353,263.28,44.983,0.003289,0.20356,1865.1,23.144,6486,3276.02,27005.84,22751.61
21/07/2020,9387.3,9162.3,9426.9,9155.1,458.99,927506,1.73459E+13,1292411.712,491378058,983036.3423610942,107783974.4,814250,0.70217241,245.53,43.785,0.0033,0.19947,1843.9,21.557,6534.5,3257.3,26840.4,22884.22
20/07/2020,9162.4,9208.1,9218.4,9139.9,312.98,940265,1.73459E+13,1288152.681,555276978,728928.6377370468,121580323.2,784724,0.64868482,236.1,41.954,0.003226,0.19469,1817.4,20.192,6487.5,3251.84,26680.87,22717.48
19/07/2020,9208,9170.1,9224.8,9106.4,265.25,872974,1.73459E+13,1334231.885,523351794,429550.7648306736,112957605.2,675748,0.49710338,239.01,42.647,0.003381,0.19953,,,,,,
18/07/2020,9170.2,9155.8,9198.8,9126.7,276.40,892684,1.73459E+13,1275875.446,515358879,683656.0032552503,112095333.4,783359,0.46357501,235.75,42.468,0.003455,0.19989,,,,,,
17/07/2020,9155.8,9135.4,9181.9,9091.5,310.92,847984,1.73459E+13,1261172.076,471418082,709999.5107149627,101748071.9,757876,0.69515928,232.75,41.892,0.003055,0.19448,1810,19.764,6448,3224.73,26671.95,22696.42
16/07/2020,9135.3,9198.7,9224.2,9052,429.04,966383,1.73459E+13,1276408.199,543305758,716184.4033015096,117268964.2,879820,0.63651209,233.65,42.081,0.002981,0.19441,1800.3,19.573,6436.5,3215.57,26734.71,22770.36
15/07/2020,9198.7,9253.6,9270.2,9168.7,429.84,971186,1.73459E+13,1315799.435,551332065,610381.5495539389,118993507.8,830062,0.67459253,238.62,43.35,0.003094,0.19723,1813.8,19.761,6386,3226.56,26870.1,22945.5
14/07/2020,9253.4,9243.1,9274.8,9135.7,453.83,993499,1.73459E+13,1254461.326,575225567,574220.6435098614,124167138.5,893336,0.60942977,240.5,43.896,0.003291,0.19911,1813.4,19.53,6498.5,3197.52,26642.59,22587.01
13/07/2020,9243.6,9300.5,9329.6,9207.6,456.87,909653,1.66235E+13,1144016.755,509297781,387194.38504962996,121474836.1,782344,0.78845516,239.73,43.922,0.00316,0.19872,1814.1,19.788,6571,3155.22,26085.8,22784.74
12/07/2020,9300.8,9234.2,9337.8,9170.4,366.88,745665,1.57842E+13,980448.9934,455215543,221079.76401371634,119264931.9,653890,0.94214178,242.75,44.737,0.003636,0.20119,,,,,,
11/07/2020,9233.3,9285.8,9295.5,9184.2,353.92,885970,1.57842E+13,1087458.923,520993341,308425.4623683152,122403482.8,777275,0.42670527,239.2,44.697,0.003808,0.20115,,,,,,
10/07/2020,9285.1,9239,9309.8,9131.9,418.47,976205,1.57842E+13,1211746.155,594544275,449292.3605503015,126326671.3,852859,0.63683275,241.26,44.307,0.003525,0.19898,1801.9,19.053,6412,3185.04,26075.3,22290.81
09/07/2020,9235.7,9430.1,9434.5,9176,444.27,1033334,1.57842E+13,1266302.427,641027969,497297.5530306061,128680584.5,872584,0.63636973,242.02,44.368,0.004331,0.20261,1803.8,18.962,6300,3152.05,25706.09,22529.29
08/07/2020,9429.9,9256.3,9458.3,9233.1,509.94,1024085,1.57842E+13,1248851.192,583603528,458027.5541822458,118480294.2,870325,0.72821904,246.99,45.348,0.004757,0.20544,1820.6,19.161,6232,3169.94,26067.28,22438.65
07/07/2020,9256,9338.8,9371.2,9209.3,420.55,969354,1.57842E+13,1102635.13,554024844,383192.85540633,126326671.3,877312,0.6274717,239.25,43.364,0.003121,0.18512,1809.9,18.699,6188,3145.32,25890.18,22614.69
06/07/2020,9339,9080.4,9363,9063.2,510.27,989688,1.57842E+13,1237592.942,588602040,343842.57674246695,120834207.4,831075,0.67434985,241.56,44.093,0.002618,0.18875,1799,,6128.5,3179.72,26287.03,22714.44
05/07/2020,9081,9134.3,9149.6,8932.1,314.10,771473,1.57842E+13,925091.8528,464908995,227461.6678589277,127895946.7,649161,0.45011997,227.98,41.657,0.002301,0.17711,,,,,,
04/07/2020,9134.4,9067.1,9182.3,9049.6,261.25,799989,1.57842E+13,1021426.134,490653097,291311.9755296127,123188120.5,721840,0.4892133,229.15,42.077,0.002306,0.17808,,,,,,
03/07/2020,9067.1,9085,9120.4,9050.9,333.88,944676,1.57842E+13,1211366.84,586537309,483917.63864390535,127895946.7,824532,0.64094518,225.12,41.212,0.002322,0.1764,1793.5,18.582,6017,,,22306.48
02/07/2020,9085.1,9229.9,9259.7,8962.1,483.10,951042,1.57842E+13,1123262.579,569959185,508041.742215826,128680584.5,841747,0.68514811,226.42,41.05,0.002322,0.17478,1790,18.322,6073,3130.01,25827.36,22145.96
01/07/2020,9229.9,9135.9,9289,9101.1,366.78,1078007,1.57842E+13,1299177.5,647049687,573024.4296452526,127111309,929008,0.64415205,230.95,41.728,0.002327,0.17645,1779.9,18.218,6061,3115.86,25734.97,22121.73
30/06/2020,9135.4,9186,9199.8,9075.3,381.73,926238,1.57846E+13,1180932.259,538459424,407570.9978240217,115344545.2,778086,0.7040654,225.63,41.196,0.002314,0.17532,1800.5,18.637,6015,3100.29,25812.88,22288.14
29/06/2020,9185.4,9122.8,9229.1,9033.6,401.12,962232,1.57847E+13,1275565.372,549654460,308429.0740801252,113776264.8,771368,0.64269596,227.87,41.837,0.002305,0.17725,1781.2,18.064,5961.5,3053.24,25595.8,21995.04
28/06/2020,9124,9008.4,9185.5,8950.2,329.01,686270,1.57847E+13,904591.16,419437269,178764.56486770546,117699584.3,635666,0.4778453,225.09,41.396,0.002315,0.17688,,,,,,
27/06/2020,9008.3,9160.5,9190.5,8865.3,441.93,761896,1.57847E+13,1089420.688,456174971,205570.44794082484,108283617.6,676330,0.46171447,221.06,41.078,0.002324,0.17514,,,,,,
26/06/2020,9160,9247.5,9296.5,9060.1,489.84,929963,1.57847E+13,1178648.299,583977284,309843.39898071997,128684878.9,807202,0.91552881,229.67,43.07,0.002358,0.18248,1780.3,18.168,5957,3009.05,25015.55,22512.08
25/06/2020,9247.5,9300.8,9327.3,9022.6,524.45,901033,1.57847E+13,1249172.759,556313387,376382.20911484445,110637609.3,792339,0.93842745,232.56,42.341,0.002408,0.18155,1770.6,17.895,5893,3083.76,25745.6,22259.79
24/06/2020,9302,9624.6,9667.4,9223,515.78,917620,1.57847E+13,1292432.871,553926957,389254.6760242396,109068281.5,771029,0.76777831,234.75,42.625,0.002425,0.18351,1775.1,17.67,5865,3050.33,25445.94,22534.32
23/06/2020,9624.6,9683.9,9715.6,9581.8,375.49,1034537,1.57847E+13,1309057.842,630696174,435877.45783519704,123976895.5,866378,0.79630568,243.2,44.171,0.002473,0.18886,1782,18.063,5905,3131.29,26156.1,22549.05
22/06/2020,9683.7,9296.5,9751.9,9285.8,523.32,850006,1.57847E+13,1113247.091,496009182,359813.90710992215,112206937.1,761454,0.6877502,243.25,44.292,0.002472,0.18941,1766.4,17.902,5880.5,3117.86,26024.96,22437.27
21/06/2020,9296.4,9358.8,9411.2,9288.5,335.99,710176,1.57847E+13,984543.3699,443918643,229941.522836396,114560928.7,598903,0.44491487,228.13,42.996,0.002449,0.18606,,,,,,
20/06/2020,9358.8,9314,9394.5,9199.8,383.44,760742,1.57847E+13,1089060.511,458378947,275601.4944180034,107498953.7,696990,0.44225847,228.86,43.59,0.002458,0.18793,,,,,,
19/06/2020,9314,9390.3,9424,9249.6,478.49,947402,1.57847E+13,1287963.706,571199219,455940.84749635134,112206937.1,835551,1.23474402,229.11,42.887,0.002453,0.18727,1753,17.847,5849.5,3097.74,25871.46,22478.79
18/06/2020,9388.1,9464.6,9480.4,9289.3,391.67,854866,1.57847E+13,1245619.106,464605090,426961.20394067984,96513659.14,725586,0.75298709,231.34,43.444,0.002454,0.18978,1731.1,17.508,5805,3115.34,26080.1,22355.46
17/06/2020,9464.6,9523.6,9543.6,9258.2,446.45,918592,1.57847E+13,1274605.993,549885599,441694.5765698484,108283617.6,818096,0.73585153,233.88,44.083,0.002481,0.19318,1735.6,17.775,5770,3113.49,26119.61,22455.76
16/06/2020,9523.5,9425.6,9577.1,9379.3,545.47,986219,1.43344E+13,1223145.64,571860297,486744.02864126104,106884937.5,852832,0.74202967,235.36,43.873,0.002485,0.19239,1736.5,17.652,5728.5,3124.74,26289.98,22582.21
15/06/2020,9425.4,9345.5,9489.7,8925.6,750.90,867844,1.37324E+13,1134490.899,492734962,331897.5394305745,94204171.77,740624,0.87316365,230.93,43.752,0.002477,0.19241,1727.2,17.399,5707.5,3066.59,25763.16,21530.95
