"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"11/03/2022","4,306.52","4,231.20","4,316.04","4,176.45","152.40K","0.32%"
"10/03/2022","4,292.84","4,326.20","4,335.67","4,288.51","145.27K","1.57%"
"09/03/2022","4,226.35","4,280.98","4,304.48","4,068.19","194.23K","-0.92%"
"08/03/2022","4,265.39","4,361.64","4,383.65","4,252.54","167.86K","-2.01%"
"07/03/2022","4,352.78","4,462.52","4,462.52","4,338.30","162.20K","-3.19%"
"04/03/2022","4,496.43","4,513.36","4,539.39","4,481.49","127.27K","-1.21%"
"03/03/2022","4,551.63","4,595.02","4,599.40","4,544.43","138.29K","-0.59%"
"02/03/2022","4,578.60","4,594.02","4,594.02","4,558.44","113.30K","-0.89%"
"01/03/2022","4,619.69","4,597.85","4,623.43","4,583.92","123.14K","0.83%"
"28/02/2022","4,581.65","4,563.74","4,581.65","4,530.68","135.41K","0.18%"
"25/02/2022","4,573.42","4,564.63","4,611.86","4,561.90","149.72K","0.97%"
"24/02/2022","4,529.32","4,592.07","4,610.88","4,488.48","184.40K","-2.03%"
"23/02/2022","4,623.05","4,582.01","4,625.30","4,579.29","122.95K","1.07%"
"22/02/2022","4,574.15","4,601.92","4,602.07","4,550.80","123.32K","-1.30%"
"21/02/2022","4,634.31","4,646.05","4,646.67","4,613.30","112.52K","-0.36%"
"18/02/2022","4,651.24","4,604.57","4,651.34","4,598.10","104.55K","0.48%"
"17/02/2022","4,629.17","4,616.90","4,650.16","4,606.95","110.02K","0.24%"
"16/02/2022","4,617.99","4,619.85","4,643.10","4,607.22","107.26K","0.39%"
"15/02/2022","4,600.10","4,553.81","4,601.45","4,550.54","115.03K","1.06%"
"14/02/2022","4,551.69","4,579.42","4,593.63","4,530.06","143.67K","-1.08%"
"11/02/2022","4,601.40","4,617.87","4,662.60","4,595.88","155.98K","-0.83%"
"10/02/2022","4,639.86","4,657.21","4,657.21","4,608.09","151.58K","-0.26%"
"09/02/2022","4,652.06","4,608.15","4,659.46","4,595.28","148.34K","0.94%"
"08/02/2022","4,608.77","4,626.44","4,626.44","4,522.47","155.83K","-0.55%"
"07/02/2022","4,634.09","4,638.58","4,672.65","4,615.01","144.85K","1.54%"
"28/01/2022","4,563.77","4,641.81","4,660.52","4,559.83","126.48K","-1.21%"
"27/01/2022","4,619.88","4,708.10","4,708.44","4,616.03","121.26K","-1.96%"
"26/01/2022","4,712.31","4,697.10","4,718.99","4,648.13","107.07K","0.72%"
"25/01/2022","4,678.45","4,761.95","4,781.39","4,678.25","133.67K","-2.26%"
"24/01/2022","4,786.74","4,753.94","4,801.10","4,746.45","114.46K","0.16%"
"21/01/2022","4,779.31","4,808.77","4,818.31","4,762.56","138.95K","-0.92%"
"20/01/2022","4,823.51","4,778.26","4,845.00","4,777.57","164.97K","0.90%"
