"Date","BTC_close","BTC_open","BTC_high","BTC_low","BTC_volume","BTC_change","difficulty","addresses_active_count","sum_block_weight","mean_block_size_bytes","total_fees_usd","mean_hash_rate","xfer_cnt","mean_tx_size_usd","ETH","LTC","XRP","DOGE","COPPER","GOLD","SILVER","SPX","JP225","DJI"
"4/14/2019","5134.8","5052","5153.5","5010.7","566.38","0.0164","6393023717202","596510","474529758","1201664.3360656","302787.9487032247","38771469.793148","634995","4954.988483058032","167.29","83.277","0.32632","0.002881","","","","","",""
"4/13/2019","5051.8","5054.2","5093.4","5011.6","577.16","-0.0005","6393023717202","602847","509005551","1123303.8666667","340671.26493038994","42902855.918647","716499","4013.274514766872","163.19","77.675","0.32482","0.002868","","","","","",""
"4/12/2019","5054.2","5022.7","5080.5","4889.2","779.14","0.0063","6393023717202","763723","572077714","1169741.986755","500782.2059449815","47987638.842339","799256","4900.899393265697","163.47","78.519","0.32364","0.002839","2.9495","1295.2","15.008","2907.41","21870","26408"
"4/11/2019","5022.6","5307.7","5337","4948","943.49","-0.0537","6393023717202","813510","622998836","1202380.3121019","584392.6048847196","49894432.438723","868850","5942.685681421155","164.36","79.007","0.32729","0.002768","2.892","1293.3","14.911","2888.32","21690","26133"
"4/10/2019","5307.8","5158.4","5404.1","5142.9","837.51","0.0289","6393023717202","773468","586203377","1211894.6689189","587254.1037780214","47034242.044147","830732","5490.131664345237","177.37","88.16","0.35315","0.002965","2.9305","1313.9","15.29","2888.21","21700","26166"
"4/9/2019","5158.4","5245","5245.9","5095.2","784.62","-0.0165","6393023717202","776284","527156597","1251906.4924242","598491.4563956104","41949459.120455","768380","6064.18234135323","175.09","86.231","0.34742","0.002859","2.9385","1308.3","15.259","2878.2","21755","26158"
"4/8/2019","5245.2","5173.5","5300.6","5060.5","928.23","0.0138","6393023717202","778923","588097208","1218687.2972973","692963.0882533559","47034242.044147","787931","5870.368422403676","179.16","88.728","0.35599","0.002988","2.937","1301.9","15.263","2895.77","21775","26334"
"4/7/2019","5173.6","5046.1","5219.5","5033.7","841.27","0.0253","6393023717202","623548","527835196","1139769.0070922","447007.7556559323","44809649.515032","671188","4662.988741256193","174.33","91.607","0.36157","0.00341","","","","","",""
"4/6/2019","5046.2","5010","5198.4","4947.9","952.18","0.0072","6393023717202","677458","551111534","1212109.028777","408053.46321939444","44084457.199195","694851","4094.281939605952","165.55","92.3","0.35256","0.003367","","","","","",""
"4/5/2019","5010.2","4902.5","5029.4","4888.3","851.72","0.022","6379265451411","873077","626437935","1236237.778481","565678.857163084","50104170.889322","853018","4709.99137880078","164.93","88.254","0.36152","0.003551","2.9","1295.6","15.132","2892.74","21810","26394"
"4/4/2019","4902.4","4968.7","5042.5","4789.2","1.05","-0.0133","6379265451411","802957","547114161","1216049.8071429","755861.4217614244","44396100.788007","779907","5956.635000162345","157.43","84.83","0.3301","0.003652","2.915","1294.3","15.135","2879.39","21715","26388"
"4/3/2019","4968.7","4859.3","5278.4","4814","13.83","0.0225","6379265451411","856707","567074329","1247491.4859155","710890.018070322","45030330.799265","809606","6052.078575765525","160.34","85.223","0.34058","0.003143","2.9525","1295.3","15.153","2873.4","21725","26240"
"4/2/2019","4859.3","4145.1","4899.6","4143.5","14.77","0.1723","6379265451411","879271","623024651","1213104.5095541","566091.4371205757","49787055.883694","866393","8332.17477440986","163.47","76.867","0.35112","0.002796","2.9105","1295.4","15.111","2867.24","21480","26153"
"4/1/2019","4145.1","4102.3","4159.1","4076.8","3.22","0.0104","6379265451411","697929","539098589","1209664.3161765","261604.07095251398","43127640.765493","757051","4383.972892781546","141.5","60.612","0.31243","0.002453","2.9285","1294.2","15.148","2867.19","21460","26258"
"3/31/2019","4102.3","4111.8","4121.9","4082.2","2.43","-0.0023","6379265451411","623888","551110102","1172581.8201439","181506.33717075185","44078985.782379","703754","3264.236582427857","141.79","60.785","0.3089","0.002076","","","","","",""
"3/30/2019","4111.8","4103.7","4138.1","4057.1","2.55","0.0023","6379265451411","683748","555126322","1206040.0215827","226064.66659069963","44078985.782379","750575","3382.831599847331","142.65","60.787","0.31104","0.002084","","","","","",""
"3/29/2019","4102.2","4025.7","4123.1","4022.6","3.30","0.019","6379265451411","759323","583067151","1228306.3265306","258270.9019192488","46615905.827408","783358","4505.289629616882","143.38","61.59","0.30784","0.00209","2.9395","1298.5","15.156","2834.4","21195","25933"
"3/28/2019","4025.6","4041.7","4041.7","4008.4","2.11","-0.004","6379265451411","765998","579077067","1222349.8561644","193804.9965758346","46298790.821779","808702","3980.0136863994717","138.15","60.756","0.30616","0.002058","2.877","1295.3","15.019","2815.44","21055","25737"
"3/27/2019","4041.7","3942.8","4043.3","3936.2","2.78","0.0251","6379265451411","778566","583050875","1198179.4966443","192541.80805339947","47250135.838665","780458","3823.455272822521","139.65","61.662","0.31038","0.002068","2.863","1310.4","15.298","2805.37","21390","25660"
"3/26/2019","3942.8","3937.1","3950.7","3899.9","2.53","0.0015","6379265451411","688572","529715845","1209040.1044776","146378.9680535758","42493410.754236","744617","3978.9304537074745","134.37","59.031","0.3028","0.002025","2.854","1315","15.429","2818.46","21165","25676"
"3/25/2019","3937","3994.8","4000.5","3897.9","2.86","-0.0144","6379265451411","715056","504520818","1067198.25","115548.24490492593","46933020.833036","712763","3925.0755589394257","134.25","59.272","0.30297","0.002023","2.8565","1322.6","15.567","2798.36","20740","25577"
"3/24/2019","3994.7","4002.6","4005.7","3967","2.04","-0.002","6379265451411","569884","364752005","768428.67333333","63494.58297193848","47567250.844293","514946","3561.3936237607904","136.44","59.985","0.30774","0.002017","","","","","",""
"3/23/2019","4002.5","3990.4","4018.2","3980.8","2.00","0.003","6068891541677","566705","370161376","816740.03448276","69357.85214393472","43744504.059009","543414","3562.2887761946754","137.53","61.044","0.31171","0.002023","","","","","",""
"3/22/2019","3990.4","3982.2","4005.7","3971.8","2.83","0.0021","6068891541677","726789","479973854","948881.28571429","107514.44074226431","48571483.817245","697538","4088.454549333775","136.42","59.444","0.31057","0.002025","2.8425","1312.3","15.407","2800.71","21335","25570"
"3/21/2019","3982.2","4041.2","4064","3923.8","3.88","-0.0146","6068891541677","705159","466827621","1037354.0979021","138494.9632527088","43141131.58923","671870","4577.849320665427","135.11","58.79","0.3101","0.002017","2.906","1307.3","15.437","2854.88","21423","26011"
"3/20/2019","4041.2","4017","4050","3985.3","3.18","0.006","6068891541677","745772","495002106","1003466.5341615","113799.60613467467","48571483.817245","690380","4603.193105321466","139.31","60.437","0.31776","0.002043","2.921","1301.7","15.318","2824.23","21440","25729"
"3/19/2019","4017","3990.2","4029.9","3972.4","2.99","0.0067","6068891541677","739893","498883996","899083.41954023","88406.45482675631","52493404.870811","683603","4057.0790670571987","138.72","59.643","0.3159","0.002051","2.923","1306.5","15.372","2832.57","21380","25906"
"3/18/2019","3990.2","3981.5","4032.3","3958.5","2.62","0.0022","6068891541677","720573","481032528","932980.09937888","90089.59513038778","48571483.817245","681426","4128.954787877745","137.92","59.338","0.31478","0.002061","2.909","1301.5","15.322","2832.94","21415","25965"
"3/17/2019","3981.5","4006.4","4009.8","3956.3","1.87","-0.0062","6068891541677","548345","352994038","758423.26712329","67369.37596633405","44046190.293899","516619","3809.9346103059256","138.91","60.668","0.31568","0.002051","","","","","",""
"3/16/2019","4006.4","3924.4","4050.6","3923.7","3.46","0.0209","6068891541677","602121","400512749","776668.81595092","87704.45358738909","49174856.287024","577534","4058.6759654224725","141.15","61.321","0.31871","0.002053","","","","","",""
"3/15/2019","3924.3","3879","3935.7","3874.8","3.11","0.0117","6068891541677","715166","481340195","984824.07189542","120708.98875990495","46157993.938127","693632","4190.580039282822","136.75","58.61","0.31505","0.002035","2.906","1302.9","15.324","2822.48","21265","25758.89"
"3/14/2019","3879","3865.1","3914.7","3828.4","2.86","0.0036","6068891541677","735928","504698608","1030578.5870968","140979.03134423494","46761366.407907","683149","4789.041765880711","132.45","56.054","0.31154","0.002023","2.8915","1295.1","15.171","2808.48","21130","25710"
"3/13/2019","3865.1","3885.9","3894.7","3847.4","2.28","-0.0054","6068891541677","720085","489783566","1168084.6592593","141590.53378112233","40727641.710112","649478","4477.53643650353","131.97","55.45","0.31376","0.002007","2.9355","1309.3","15.456","2810.92","21055","25735"
"3/12/2019","3886","3870.3","3900.1","3817.1","2.90","0.0041","6068891541677","696573","458897477","1007991.5384615","121947.19877992125","43141131.58923","655426","4455.572404587749","133.8","56.707","0.31039","0.001995","2.9285","1298.1","15.413","2791.52","21340","25553"
"3/11/2019","3870.3","3915.2","3935.5","3842.4","3.19","-0.0115","6068891541677","749756","486498354","1094468.5985916","119081.58111886917","42839445.35434","682623","4079.378790510774","132.99","54.964","0.31039","0.001929","2.901","1291.1","15.274","2783.3","20930","25653"
"3/10/2019","3915.2","3944.4","3944.5","3889.2","1.89","-0.0074","6068891541677","525757","347406447","793747.19117647","74536.98791685478","41044308.623949","484251","3865.811823456818","135.72","56.805","0.31295","0.001959","","","","","",""
"3/9/2019","3944.3","3865.6","3964","3859.7","2.48","0.0203","6071846049921","604793","390463548","890179.45652174","96466.3415005437","41652968.39218","563665","4020.905466104546","137.52","57.992","0.31388","0.001978","","","","","",""
"3/8/2019","3865.9","3875.1","3929","3810.7","2.96","-0.0024","6071846049921","698786","454153384","982529.96575343","131733.53327878215","44067633.22651","661530","4257.259058110386","133.85","55.781","0.30802","0.001949","2.8935","1299.3","15.349","2743.07","20785","25495"
"3/7/2019","3875.1","3863.1","3907.4","3847.9","2.60","0.0032","6071846049921","689254","453198068","1006049.2957746","145786.8505256308","42860300.809345","654802","4640.52069989983","136.93","56.836","0.31324","0.001951","2.9105","1286.1","15.04","2748.93","21425","25467"
"3/6/2019","3863","3857.2","3887.3","3816.7","2.52","0.0015","6071846049921","734311","475168946","1243869.0390625","148726.0691760594","38634637.349269","635535","4731.803022339973","137.62","55.5","0.31648","0.001939","2.9185","1287.6","15.085","2771.45","21590","25666"
"3/5/2019","3857.2","3715.9","3873.2","3705.7","3.82","0.038","6071846049921","701551","478382872","1022728.5771812","113387.68236578608","44973132.539383","674295","5067.43497076774","136.82","52.689","0.31513","0.001947","2.9335","1284.7","15.105","2789.65","21755","25827"
"3/4/2019","3715.9","3809.7","3828.4","3681.8","2.85","-0.0245","6071846049921","687289","483814662","1110003.1751825","105321.57215257752","41351135.287889","647648","5252.105606816833","125.97","45.952","0.30246","0.001908","2.909","1287.5","15.105","2792.81","21820","25814"
"3/3/2019","3809.5","3823.2","3836.6","3789.7","1.51","-0.0036","6071846049921","553981","494905722","1004281.2945205","81380.16835257265","44067633.22651","642524","6630.454767155025","131.01","47.979","0.31106","0.001959","","","","","",""
"3/2/2019","3823.1","3821.9","3843.2","3783.6","1.61","0.0003","6071846049921","616539","503418809","1148136.4242424","94326.62525182888","39841969.766433","664990","3622.432279013515","132.76","48.609","0.31411","0.001979","","","","","",""
"3/1/2019","3821.9","3816.7","3855.8","3816.4","1.74","0.0014","6071846049921","727984","562281753","1057866.2962963","116971.81975529005","48896962.895168","755671","3863.596464666692","135.72","47.189","0.31588","0.001964","2.932","1299.2","15.256","2803.69","21620","26031"
"2/28/2019","3816.6","3814.6","3883.7","3783.3","2.31","0.0005","6071846049921","688385","558644601","1129263.74","114286.02853877639","45274965.643674","719452","4747.565967108145","135.47","45.82","0.31412","0.001927","2.948","1316.1","15.634","2784.49","21390","25913"
"2/27/2019","3814.6","3810.3","3836.4","3701.9","2.82","0.0011","6071846049921","668278","517257727","1117232.4751773","123211.62804259326","42558467.705054","711774","4402.743469585972","135.2","45.158","0.31108","0.001951","2.9625","1321.2","15.766","2792.38","21560","26008"
"2/26/2019","3810.3","3833.5","3845.5","3775","2.09","-0.0061","6071846049921","702086","575024934","1098573.8385093","135648.49124069922","48595129.790877","735532","4094.399549491162","136.67","45.013","0.31703","0.001957","2.948","1328.5","15.879","2793.9","21475","26037"
"2/25/2019","3833.7","3755.7","3870.7","3753.8","765.87","0.0209","6071846049921","679440","523950882","1118987.5594406","151488.74236192906","43162133.913636","696499","4730.409227307346","138.27","45.651","0.32786","0.001988","2.947","1329.5","15.875","2796.11","21545","26099"
"2/24/2019","3755.2","4120.5","4194.2","3738.7","977.78","-0.0886","6071846049921","558515","472881241","1032026","108629.95526067805","41300825.141989","616499","3464.6797277036558","132.93","43.834","0.29775","0.001916","","","","","",""
"2/23/2019","4120.4","3965.2","4152.6","3939.4","727.85","0.0391","6061518831027","581866","474756293","1004806.5874126","107084.94278861521","43088722.170128","643622","4268.349204281076","158.3","51.424","0.33285","0.00207","","","","","",""
"2/22/2019","3965.2","3937.4","3983.1","3931.7","649.55","0.0073","6061518831027","728261","566060638","1074799.191358","150757.09671608786","48813797.143782","729279","3722.3225196317953","147.97","49.399","0.3215","0.002044","2.949","1332.8","15.96","2792.67","21400","26002"
"2/21/2019","3936.6","3972","4011.5","3909.2","668.16","-0.009","6061518831027","643083","455825635","1170909.3865546","136486.5935694154","35857048.519198","636704","4589.448274679307","145.78","49.04","0.32061","0.002021","2.8975","1327.8","15.848","2774.88","21440","25833"
"2/20/2019","3972.4","3914.3","3983.6","3881.2","698.01","0.0148","6061518831027","690103","503264452","1186099.6692308","147601.28160094158","39171565.609208","670060","4708.431647996814","149.11","51.674","0.33193","0.002052","2.92","1347.9","16.225","2784.7","21420","25964"
"2/19/2019","3914.3","3896.4","3993.8","3863.7","1.44","0.0047","6061518831027","713530","549794002","1067213.8333333","143579.14484061487","47005878.731049","732552","4395.581441457373","144.01","47.433","0.32321","0.002064","2.8775","1344.8","16.013","2779.76","21295","25883"
"2/18/2019","3896","3664.2","3903.7","3655.1","933.15","0.0633","6061518831027","693311","542615363","1083544.0387097","115756.25243420525","46704558.995594","692922","4423.761955741413","145.8","47.939","0.32232","0.002059","2.838","1344.8","15.967","","",""
"2/17/2019","3664.2","3616.8","3689.9","3607.9","580.51","0.0131","6061518831027","526787","477536342","896296.27672956","70308.58100872274","47909837.937415","604917","2915.5533987134904","133.79","43.969","0.30346","0.002026","","","","","",""
"2/16/2019","3616.8","3604.7","3641.9","3599.7","485.63","0.0034","6061518831027","587666","485589640","985371.30666667","78524.3980508919","45197960.318316","633732","3112.869474561505","122.87","43.422","0.30083","0.001932","","","","","",""
"2/15/2019","3604.7","3592.6","3648.3","3581.4","516.21","0.0034","6061518831027","621340","448299264","1103739.1653543","94198.21687556195","38267606.402841","619537","3730.564650210645","121.73","42.635","0.30175","0.00189","2.8025","1322.1","15.79","2775.6","20900","25888"
"2/14/2019","3592.6","3611.5","3624.5","3580.2","498.14","-0.0052","6061518831027","617275","522450131","1115879.5035461","93107.33279242144","42486082.699217","671656","3084.9199590374374","120.97","41.398","0.30091","0.00189","2.7785","1313.9","15.575","2745.73","21190","25427"
"2/13/2019","3611.5","3632","3663.5","3599.2","558.02","-0.0056","6061518831027","758224","567586816","1145424.8104575","124727.43564723164","46101919.524683","717731","3631.6898603447785","122.22","41.763","0.30394","0.001888","2.776","1315.1","15.699","2753.03","21160","25488"
"2/12/2019","3632","3631.8","3656.4","3594.4","545.82","0.0001","6061518831027","809914","508812249","1291268.2265625","125558.07319303519","38568926.138297","620420","4073.761042116858","122.64","43.94","0.30494","0.001878","2.775","1314","15.74","2744.73","20880","25406"
"2/11/2019","3631.8","3678.8","3681.1","3623.8","517.28","-0.0128","6061518831027","709903","499362783","1103611.6344828","81890.87184708696","43691361.641039","598984","3779.7989921143862","121.3","43.034","0.30238","0.001861","2.793","1311.9","15.74","2709.8","20417.5","25017"
"2/10/2019","3679","3661","3680.6","3617.1","501.90","0.0048","6061518831027","501124","425386052","909089.82142857","52452.351823138066","41080343.910222","563495","2904.293979885066","124.92","46.858","0.30969","0.001899","","","","","",""
"2/9/2019","3661.4","3661.6","3675.3","3633.2","454.80","-0.0001","5814661935892","561955","458429786","935321.33333333","63463.66712434028","43357261.895749","593020","3409.8348030730185","119.44","44.709","0.3122","0.001908","","","","","",""
"2/8/2019","3661.7","3397.3","3721.1","3382.5","699.23","0.0777","5814661935892","691966","513099182","979110.8404908","76013.29520525772","47114891.260047","689501","4000.8512452939985","119.23","43.144","0.31217","0.001937","2.814","1318.5","15.859","2707.88","20300","25081"
"2/7/2019","3397.7","3404.9","3421.8","3390.3","471.36","-0.002","5814661935892","645404","538080565","945157.41954023","56251.79054766308","50294423.799069","660286","3201.647306463019","104.55","33.327","0.29134","0.001818","2.832","1314.2","15.76","2706.05","20775","25131"
"2/6/2019","3404.3","3468.5","3478","3383.9","514.21","-0.0185","5814661935892","686774","566039357","1050061.1280488","73550.9926021293","47403939.672685","666286","3477.0647815181806","104.63","32.896","0.2895","0.001805","2.84","1314.4","15.749","2731.61","20885","25327"
"2/5/2019","3468.4","3463","3485.9","3450.3","460.95","0.0016","5814661935892","645414","506604372","1047749.8571429","58920.47011867321","42490116.657834","691605","3053.088649039158","107.37","34.392","0.2995","0.001855","2.8205","1319.2","15.883","2737.7","20855","25324"
"2/4/2019","3462.8","3459","3479.7","3437.1","503.92","0.0011","5814661935892","610696","495486016","1012659.7619048","57975.216428339416","42490116.657834","618658","3258.1798164608044","107.9","34.174","0.2992","0.001873","2.7975","1319.3","15.928","2724.87","20865","25188"
"2/3/2019","3459.1","3502.3","3507.8","3431.3","451.66","-0.0124","5814661935892","518121","428251634","933607.34057971","49789.32841976645","39888680.944089","571212","2821.2641186772335","107.62","33.514","0.30227","0.00188","","","","","",""
"2/2/2019","3502.5","3467.9","3514.5","3447.8","443.60","0.01","5814661935892","560738","471805931","988795.49305556","65686.87583644497","41622971.419919","616757","3201.0006299168926","110.68","34.625","0.31034","0.001927","","","","","",""
"2/1/2019","3467.9","3437.7","3485.7","3415.3","481.58","0.009","5814661935892","654356","530318827","1014811.3734177","108082.5903000548","45669649.196855","677883","4543.441958373682","106.98","32.754","0.30682","0.001909","2.7775","1322.1","15.979","2706.53","20750","24996"
"1/31/2019","3437.2","3460","3484.7","3427","477.07","-0.0066","5814661935892","632855","521847767","1016664.883871","104452.79827962929","44802503.95894","679939","3836.2705097611383","106.71","31.428","0.3093","0.001893","2.789","1325.2","16.12","2704.1","20770","24976"
"1/30/2019","3460","3414.6","3479","3394.2","600.25","0.0132","5814661935892","622377","492090273","1094231.8676471","74661.52394804265","39310584.118812","660341","4390.90693463592","108.52","31.708","0.32165","0.001922","2.772","1315.5","15.974","2681.05","20635","24968"
"1/29/2019","3414.8","3442.8","3450.1","3368.2","585.46","-0.0081","5814661935892","607365","480928444","993422.67808219","76533.48394707576","42201068.245196","635134","3846.191304157896","104.79","30.93","0.28746","0.001878","2.725","1308.9","15.839","2640","20650","24553"
"1/28/2019","3442.8","3555.8","3561.2","3395.7","620.85","-0.0317","5814661935892","650793","495171589","1047887.4482759","85681.73536588148","42053315.621803","657183","4642.734533895267","105.82","31.006","0.2928","0.001891","2.68","1303.1","15.765","2643.85","20660","24473"
"1/27/2019","3555.6","3570.9","3583.2","3509.2","464.02","-0.0043","5883988430955","487233","392335947","865454.95620438","55089.70321184691","40071767.241857","527715","2716.216960993949","112.5","32.315","0.30679","0.001994","","","","","",""
"1/26/2019","3570.9","3572","3652.5","3556.1","432.55","-0.0003","5883988430955","585285","472254661","984097.06666667","70588.08381624991","43874197.710062","608410","2909.8622732345743","115.83","32.9","0.31304","0.00201","","","","","",""
"1/25/2019","3572","3574.3","3582.6","3542.2","448.89","-0.0006","5883988430955","629078","456434841","1018827.7826087","88637.24610049263","40364261.893257","647713","3664.9794036553944","115.5","32.775","0.31446","0.002005","2.729","1298.1","15.699","2664.76","20800","24696"
"1/24/2019","3574.3","3561.4","3587","3539.7","428.60","0.0036","5883988430955","619376","476617567","899330.78395062","81361.26793957964","47384133.526867","617467","3738.1584287695464","116.71","32.54","0.3166","0.002006","2.6445","1279.8","15.3","2642.33","20580","24458"
"1/23/2019","3561.5","3580.1","3608.3","3532.8","445.87","-0.0052","5883988430955","685141","487020983","1034468.3972603","81094.54814932506","42704219.104461","640715","3824.258593553587","116.84","31.757","0.31476","0.001996","2.6545","1284","15.38","2638.7","20575","24551"
"1/22/2019","3580.1","3536.9","3607.9","3465.2","447.70","0.0123","5883988430955","594573","445593495","1051808.0307692","74343.28872031064","38024304.682054","590852","4049.852215736278","118.23","31.494","0.31861","0.002021","2.6595","1285.8","15.325","2632.9","20570","24390"
"1/21/2019","3536.7","3542.7","3561.4","3505.4","394.17","-0.0016","5883988430955","604061","476584390","952689.60666667","71407.86943766844","43874197.710062","624172","3486.5942973776732","116.05","30.843","0.31838","0.002032","2.682","1283.4","15.325","","",""
"1/20/2019","3542.3","3676.2","3699.1","3503.9","563.31","-0.0368","5883988430955","518578","425680643","814793.84076433","51500.72102345069","45921660.269865","557663","3033.1960125223272","117.52","30.613","0.31774","0.002028","","","","","",""
"1/19/2019","3677.8","3605.8","3715.2","3604.1","537.06","0.02","5883988430955","519467","417113832","947467.66917293","64150.26256340893","38901788.636255","549525","2892.2366354163046","123.02","32.086","0.32855","0.002094","","","","","",""
"1/18/2019","3605.6","3626.3","3627.9","3575.7","488.16","-0.0057","5883988430955","606378","464999461","1020744.7463768","72859.3039456798","40364261.893257","616148","3510.803024182738","119.34","30.872","0.3214","0.002042","2.719","1282.6","15.399","2670.71","20650","24687"
"1/17/2019","3626.4","3588.1","3636.7","3554.8","525.10","0.0107","5883988430955","619396","461788332","1112434.6062992","87394.64620491533","37146820.727853","627707","3855.8565425131274","122.03","31.451","0.32651","0.002062","2.68","1292.3","15.536","2635.96","20370","24321"
"1/16/2019","3588","3570.6","3644.1","3561.4","487.34","0.0047","5883988430955","639811","483202102","1094643.0300752","88897.24374809243","38901788.636255","630417","4165.823453056811","121.72","31.307","0.32682","0.002066","2.6735","1293.8","15.638","2616.1","20450","24151"
"1/15/2019","3571.3","3637.5","3660.8","3545.7","544.85","-0.0184","5883988430955","621686","461097207","1073233.8409091","77696.01136944881","38609293.984855","611876","5711.919081648948","119.62","30.89","0.32338","0.002042","2.6345","1288.4","15.62","2610.3","20530","23984"
"1/14/2019","3638.1","3490.4","3672","3490.4","539.93","0.0424","5883988430955","604549","478490048","960555.87919463","73735.04972131137","43489353.900964","637600","4038.3229541105184","127.53","31.843","0.32993","0.00208","2.635","1291.3","15.686","2582.61","20187","23867"
"1/13/2019","3490.2","3597.3","3617.6","3473.2","452.79","-0.0298","5618595848853","477843","390024957","848057.03649635","49044.29564550541","38264362.298339","531588","3190.9069587625627","114.64","29.706","0.31218","0.002053","","","","","",""
"1/12/2019","3597.2","3616.6","3633.9","3561.3","435.06","-0.0053","5618595848853","521168","412899804","912495.17391304","62746.36005893473","38543664.212925","565546","3519.2126796101034","123.75","31.774","0.32715","0.002084","","","","","",""
"1/11/2019","3616.5","3603.3","3655.7","3563.1","551.64","0.0035","5618595848853","623617","476400361","987830.76351351","88333.04251388571","41336683.358789","646270","4344.643234648518","125.15","31.637","0.32749","0.002067","2.662","1289.5","15.656","2596.26","20340","23950"
"1/10/2019","3603.7","3978.9","4007.7","3562.1","697.31","-0.0941","5618595848853","634499","496245603","957423.53846154","91823.19945604747","43571098.67548","654062","5301.181871110927","125.63","33.014","0.32724","0.002079","2.6375","1287.4","15.643","2596.64","20125","23953"
"1/9/2019","3978","3971","4014.2","3957.5","473.42","0.0017","5618595848853","619701","481520214","889668.78658537","98399.11782016071","45805513.992172","633976","4592.001296044343","148.79","38.354","0.36664","0.002215","2.657","1292","15.735","2584.96","20450","23830"
"1/8/2019","3971","3985.8","4070.5","3943.1","514.08","-0.0037","5618595848853","607366","481301235","860260.27810651","82498.86199378797","47202023.565104","612637","4369.310810027703","148.41","38.926","0.36311","0.002223","2.656","1285.9","15.713","2574.41","20230","23743"
"1/7/2019","3985.9","4004.3","4028","3945.5","500.88","-0.0045","5618595848853","613474","464162626","1000324.6666667","97235.2744002533","39381569.956684","602831","5001.538524436552","149.96","37.462","0.36186","0.00223","2.637","1289.9","15.756","2549.69","20095","23512"
"1/6/2019","4004.1","3785.7","4034.1","3758.5","529.89","0.0578","5618595848853","498140","377661145","804605.62411347","65858.09581709836","39381569.956684","508201","4003.7144123158205","154.96","38.575","0.36412","0.002257","","","","","",""
"1/5/2019","3785.4","3802.8","3846.7","3769","468.45","-0.0046","5618595848853","519070","450345215","825104.36809816","47678.16801541975","45526212.077585","533367","3919.803477033293","153.49","34.439","0.35106","0.002249","","","","","",""
"1/4/2019","3802.7","3780.5","3823.9","3720","488.70","0.006","5618595848853","580495","471123604","959605.51677852","74088.6297910599","41615985.273376","581832","4834.436286900564","152.86","31.905","0.3556","0.002243","2.6475","1285.8","15.786","2531.94","19510","23395"
"1/3/2019","3780.1","3874.1","3875.8","3753","450.32","-0.0242","5618595848853","598436","489966774","961764.42580645","72172.75661557006","43291796.760894","599287","4378.495227085628","146.94","31.453","0.35434","0.002293","2.568","1294.8","15.797","2447.89","19405","22659"
"1/2/2019","3873.8","3809.7","3894.8","3768.1","554.47","0.0169","5618595848853","578607","471266267","941637.29139073","70928.63305358311","42174589.102548","545632","4657.833169263992","152.95","32.776","0.37138","0.00235","2.623","1284.1","15.649","2510.03","19365","23325"
"1/1/2019","3809.4","3709.5","3814.3","3664.4","469.11","0.0269","5618595848853","433715","414498830","807949.26174497","42892.66988787735","41615985.273376","448759","3271.611590384292","139.61","31.56","0.36326","0.002347","","","","","",""
"12/31/2018","3709.4","3815.1","3819.6","3658.8","545.83","-0.0277","5618595848853","557851","461354821","895100.27096774","59496.476048799836","40567549.565918","548944","3547.3059913749184","131.9","29.893","0.351","0.002327","2.631","1281.3","15.54","2506.85","19950","23268"
"12/30/2018","3815","3708.2","3837.7","3682.5","519.17","0.0292","5106422924660","514111","451753475","748411.03409091","50790.73259697159","44676132.235286","516115","2789.905145851647","138.45","31.444","0.36759","0.002333","","","","","",""
"12/29/2018","3706.8","3861.6","3899.6","3696","505.41","-0.0401","5106422924660","572182","442967411","975094.57971015","58775.34240575532","35030149.139031","561903","4328.808536710959","133.67","30.314","0.35945","0.002313","","","","","",""
"12/28/2018","3861.6","3587.1","3900.3","3565.5","565.24","0.0766","5106422924660","644439","520504977","937671.28742515","70176.43885064559","42391557.291436","672026","4960.669277465577","136.61","31.997","0.37365","0.002377","2.6815","1283","15.436","2485.74","19870","23035"
"12/27/2018","3586.9","3793.4","3822.6","3560.8","543.44","-0.0545","5106422924660","624625","516740386","891797.79885057","62180.71524838287","44168448.914431","607971","4405.376312684024","114.56","27.671","0.33661","0.002299","2.671","1281.1","15.26","2488.83","20045","23153"
"12/26/2018","3793.7","3762.8","3841.9","3680.3","567.11","0.0083","5106422924660","536230","471057177","887603.48407643","60834.2231832724","39853140.687159","541634","4325.665622589546","130.06","30.438","0.37548","0.002393","2.7045","1273","15.079","2467.7","19400","22898"
"12/25/2018","3762.5","4025.6","4030.7","3676.5","670.94","-0.0655","5106422924660","481186","446317546","810329.74213837","67199.06394491065","40360824.008014","514043","3805.335278551956","128.39","30.625","0.37866","0.002379","","","","","",""
"12/24/2018","4026.1","3944.5","4208.2","3941.9","716.29","0.0207","5106422924660","583425","482846966","944734.33552632","95054.33756762122","38583932.38502","555157","5225.804872394727","139.23","32.893","0.40356","0.002507","2.666","1271.8","14.771","2351.1","19795","21700"
"12/23/2018","3944.4","3964.3","4037.1","3904.6","572.21","-0.005","5106422924660","520086","440753414","736204.5625","60817.69108261178","44676132.235286","521843","3298.5568075221963","129.6","33.124","0.36988","0.00249","","","","","",""
"12/22/2018","3964.4","3850.9","3977.2","3803.7","554.59","0.0295","5106422924660","551516","466710012","808195.25142857","73760.82741699101","44422290.574858","518060","3798.4356850695344","115.84","31.534","0.36033","0.002446","","","","","",""
